timestamp,location_id,traffic_volume,avg_vehicle_speed,vehicle_count_cars,vehicle_count_trucks,vehicle_count_bikes,weather_condition,temperature,humidity,accident_reported,signal_status
2024-01-01 00:00:00,4,504,53.124161879202674,142,24,44,Cloudy,33.33438747854922,36.39069822190809,0,Red
2024-01-01 00:05:00,2,126,63.82978165752741,503,54,9,Foggy,29.074234717725584,36.917475593016015,1,Red
2024-01-01 00:10:00,4,819,43.68406123068969,758,40,0,Foggy,25.61493128800386,45.80656556380856,0,Green
2024-01-01 00:15:00,2,707,23.1319177426983,22,1,36,Windy,25.102722528771174,49.73974648127813,0,Red
2024-01-01 00:20:00,2,216,22.58041711201637,135,57,38,Windy,10.85729195776356,60.60831251462411,0,Green
2024-01-01 00:25:00,3,749,25.99200926817069,336,88,13,Windy,16.756221876542853,45.155705587148006,0,Green
2024-01-01 00:30:00,3,151,62.56297802524345,647,54,30,Cloudy,33.984496359673685,32.9293225155222,0,Yellow
2024-01-01 00:35:00,5,85,74.36395314118192,737,56,47,Cloudy,22.98066860473819,41.80740801550797,0,Yellow
2024-01-01 00:40:00,4,948,43.85885477552217,46,59,2,Sunny,21.732247773437077,66.62471164563426,0,Red
2024-01-01 00:45:00,1,119,27.89109601498268,795,99,36,Rainy,32.31856357490888,36.491171692802325,0,Red
2024-01-01 00:50:00,4,877,42.06401904830659,380,17,38,Foggy,13.422970599891572,60.58454700255724,0,Yellow
2024-01-01 00:55:00,1,209,64.34159346727752,275,43,39,Foggy,23.423081535502924,64.49463529242637,0,Red
2024-01-01 01:00:00,2,611,59.78044076850656,565,29,29,Foggy,21.31920323778502,31.90734897330826,0,Green
2024-01-01 01:05:00,4,308,69.7857872172587,368,19,49,Windy,30.460066187445587,88.34907373656955,0,Red
2024-01-01 01:10:00,1,221,73.9673127527661,723,78,25,Rainy,13.225104375581472,85.22833803683329,0,Yellow
2024-01-01 01:15:00,2,403,23.58298933825336,366,39,22,Rainy,32.72060077421992,31.942522636464485,0,Green
2024-01-01 01:20:00,5,711,51.84424131721015,620,82,44,Sunny,20.402963610796498,78.45333305995806,0,Green
2024-01-01 01:25:00,1,894,32.29887257160898,616,59,12,Windy,26.25626799115475,74.72714481042122,0,Green
2024-01-01 01:30:00,3,257,38.9088223479532,504,96,30,Foggy,34.13605551846776,81.73819416158393,0,Yellow
2024-01-01 01:35:00,3,104,29.83286142682893,644,95,31,Cloudy,23.30614517854452,51.01136434385066,0,Red
2024-01-01 01:40:00,4,957,63.498870195443146,149,68,31,Rainy,22.06263978455284,71.21736415366745,0,Yellow
2024-01-01 01:45:00,5,286,75.83640829079222,409,78,20,Windy,21.562255260139835,87.249340166622,0,Yellow
2024-01-01 01:50:00,1,679,38.11500200465011,467,96,42,Windy,16.314213978442176,44.18842304197839,0,Yellow
2024-01-01 01:55:00,5,370,57.254515413062485,507,76,19,Sunny,10.263151157742536,82.6583322952665,0,Green
2024-01-01 02:00:00,2,455,47.5158766108304,853,64,27,Windy,31.53083529716844,61.07789706728334,1,Green
2024-01-01 02:05:00,4,833,60.460938741408135,851,49,27,Sunny,20.87003834424569,77.7384806931274,0,Green
2024-01-01 02:10:00,3,558,59.54682586817159,176,40,18,Sunny,22.161165292276188,80.14453471347916,0,Yellow
2024-01-01 02:15:00,3,163,77.18120127073395,549,61,25,Foggy,17.68581331369593,36.05292168320758,0,Yellow
2024-01-01 02:20:00,1,819,30.56572827983568,151,21,43,Windy,11.778881397064527,57.18940465830159,0,Green
2024-01-01 02:25:00,4,229,63.92735641057735,702,98,3,Sunny,22.006350027153868,71.41239990124811,0,Red
2024-01-01 02:30:00,1,515,78.02316088556209,125,47,9,Rainy,23.469314652877905,42.91396392634396,0,Red
2024-01-01 02:35:00,1,988,33.92238973406636,601,84,1,Windy,21.384103364037514,65.0239350096075,0,Red
2024-01-01 02:40:00,3,293,71.3124191011022,893,51,7,Windy,10.841258303376415,66.72297728688919,0,Red
2024-01-01 02:45:00,2,91,53.119418127243264,459,50,0,Rainy,21.54586086401521,36.26079679953364,0,Green
2024-01-01 02:50:00,1,207,50.88101702728633,190,58,40,Windy,31.509253432012017,41.01379469683961,0,Green
2024-01-01 02:55:00,2,116,73.67856785465807,677,66,49,Sunny,21.157166711858785,63.21871307995409,1,Red
2024-01-01 03:00:00,1,122,77.29081958230809,885,66,9,Rainy,18.327138702346826,79.38573481773801,0,Yellow
2024-01-01 03:05:00,4,908,25.443302134095862,267,0,18,Cloudy,14.690274713635617,84.36670508679946,0,Red
2024-01-01 03:10:00,2,837,57.32237374225963,601,81,18,Windy,21.52301932299149,81.12065096930257,0,Green
2024-01-01 03:15:00,3,302,70.83630006331157,513,36,22,Windy,27.913840994474988,88.1683692256313,0,Red
2024-01-01 03:20:00,2,831,70.38896972873187,493,98,37,Sunny,34.04944136835314,82.3288115915325,0,Yellow
2024-01-01 03:25:00,3,287,60.7729956280345,863,45,4,Cloudy,22.63066194504185,73.09636992970964,0,Yellow
2024-01-01 03:30:00,3,986,45.6501098796867,217,94,14,Cloudy,34.41225085110623,59.50275440940432,0,Red
2024-01-01 03:35:00,3,531,74.22545430650854,84,48,25,Foggy,17.28944291899827,49.8577742615069,0,Green
2024-01-01 03:40:00,2,629,73.33324544021778,403,23,8,Windy,25.77426112175145,52.75271437413807,0,Yellow
2024-01-01 03:45:00,1,657,55.62814884857693,847,25,17,Sunny,19.490771687140857,51.332610375404734,0,Yellow
2024-01-01 03:50:00,2,581,72.76979424368758,478,47,38,Windy,34.21728625532607,31.974451378858294,0,Green
2024-01-01 03:55:00,2,721,63.6049534500918,444,17,2,Windy,19.123929691705627,32.34903265662468,0,Green
2024-01-01 04:00:00,3,109,47.797619196367805,131,64,23,Rainy,22.748312385191213,82.79432599846754,0,Yellow
2024-01-01 04:05:00,3,516,52.8020312334061,313,99,49,Sunny,33.285554852155485,76.56133070641468,0,Green
2024-01-01 04:10:00,1,431,63.38769643295325,459,2,29,Windy,26.656753423021197,71.6210288982723,0,Green
2024-01-01 04:15:00,3,105,72.96406284040532,822,85,0,Cloudy,16.776574753509095,89.4142730452391,0,Yellow
2024-01-01 04:20:00,2,148,58.43813556815519,729,84,49,Foggy,12.21093968338756,56.78867446098488,0,Red
2024-01-01 04:25:00,1,543,69.08160494832158,547,65,16,Sunny,30.32858475748341,64.18952863992803,0,Red
2024-01-01 04:30:00,3,813,79.97263512314566,557,93,20,Rainy,11.030451148792489,34.68191223923132,0,Green
2024-01-01 04:35:00,3,601,28.97608697161715,723,30,5,Sunny,24.624793717547966,68.78583467952019,0,Red
2024-01-01 04:40:00,2,869,36.14117880789863,410,98,30,Windy,34.785792288952194,42.83374418248751,0,Green
2024-01-01 04:45:00,5,471,41.70261529157484,181,51,49,Cloudy,11.483455770159749,83.27411029969925,0,Yellow
2024-01-01 04:50:00,3,677,66.84391119205407,35,60,31,Windy,30.5227408517654,88.91263778115635,0,Red
2024-01-01 04:55:00,5,568,29.54150022441568,29,31,9,Sunny,28.462099304652643,42.34348965177998,0,Green
2024-01-01 05:00:00,5,790,27.507515428504817,671,96,12,Cloudy,27.836548709162496,89.35075399606998,0,Green
2024-01-01 05:05:00,4,435,28.53022680223373,359,18,37,Rainy,20.434678192513665,31.029100841796847,0,Red
2024-01-01 05:10:00,1,791,65.88314848857675,77,34,32,Windy,33.50779502319379,57.71997044185249,0,Green
2024-01-01 05:15:00,2,875,48.95002521412164,298,21,47,Rainy,20.568969427205957,83.63926042543484,0,Red
2024-01-01 05:20:00,2,62,66.93027578547478,866,2,11,Windy,34.34694417609099,34.09426098618245,0,Red
2024-01-01 05:25:00,1,742,25.850859538453847,567,87,0,Sunny,17.252306623768696,32.9435020445186,0,Green
2024-01-01 05:30:00,3,514,52.444074027986254,204,83,41,Cloudy,13.674010147595288,71.30926747869356,0,Yellow
2024-01-01 05:35:00,2,966,77.69080033898508,628,88,28,Cloudy,20.06112846108981,88.39680909800448,0,Red
2024-01-01 05:40:00,1,843,68.5273990738123,739,43,45,Rainy,34.37672306496792,34.02405909241733,0,Green
2024-01-01 05:45:00,2,673,50.09092768878403,598,59,19,Cloudy,23.28402079238167,84.96895178682344,0,Red
2024-01-01 05:50:00,2,794,78.91434188459235,188,68,3,Foggy,17.933852090006415,59.80236778180576,0,Red
2024-01-01 05:55:00,3,603,21.187739500835264,333,23,41,Cloudy,28.537931308174755,76.99666087694217,0,Green
2024-01-01 06:00:00,4,154,45.8324125704314,636,3,19,Rainy,18.25952335824094,59.84286866455658,0,Yellow
2024-01-01 06:05:00,5,474,25.035172149285764,755,15,33,Cloudy,13.112631359142306,87.267625652318,1,Green
2024-01-01 06:10:00,2,78,42.886462484798685,109,22,21,Cloudy,24.787738303374564,86.12375725102203,0,Yellow
2024-01-01 06:15:00,3,281,66.8597536168995,228,24,14,Cloudy,11.240615693588138,30.88343351167989,0,Yellow
2024-01-01 06:20:00,2,851,76.4763468945111,701,80,30,Sunny,10.481224096222348,57.1039550925625,0,Green
2024-01-01 06:25:00,1,128,26.187281744484547,572,29,31,Windy,16.149815001781356,62.46407151940935,0,Green
2024-01-01 06:30:00,1,516,54.93099380555539,303,81,45,Sunny,31.18751550940854,52.910687935404944,0,Red
2024-01-01 06:35:00,5,136,51.00739634768949,517,72,3,Rainy,17.169893229713495,62.29202348458922,0,Green
2024-01-01 06:40:00,3,554,28.63651481433385,133,16,47,Cloudy,19.88512526324269,41.38720664607458,0,Yellow
