location_id,avg_vehicle_speed,temperature,humidity,vehicle_count_cars,vehicle_count_trucks,vehicle_count_bikes,accident_reported,cong_lag_1,cong_lag_3,cong_lag_6,cong_lag_12,cong_lag_24,cong_roll_mean_3,cong_roll_std_3,cong_roll_mean_6,cong_roll_std_6,cong_roll_mean_24,cong_roll_std_24,weather_condition_Foggy,weather_condition_Rainy,weather_condition_Sunny,weather_condition_Windy,signal_status_Red,signal_status_Yellow,hour_sin,hour_cos,traffic_congestion
1,52.62834367197424,15.056929527266725,71.75330146071414,272,42,11,0,14.703333333333331,28.543542904401832,42.84386472295642,52.91680229457425,31.323378277974832,21.959143931096904,6.944490292301326,31.08286073809518,11.922294682438109,39.47037125914361,13.204595417644024,False,False,False,False,True,False,0.0,1.0,36.046939672764026
1,64.17202550364573,29.249807030467604,75.1465203868832,69,2,9,0,52.36853246413228,28.64422381740901,38.965769378500575,28.543542904401832,34.738172591915955,41.64388172347672,12.024660011545208,39.408550572969936,10.922147454857738,36.590599703091954,10.482779952706034,False,False,False,False,False,True,0.0,1.0,7.664642075240434
1,72.65882117904688,17.48981638963039,77.53739719985413,98,69,29,0,19.1437815574303,30.516944444444444,52.36853246413228,31.88347010231893,29.61583333333333,33.414942464485854,15.919240629237748,39.00830430354871,19.224885177615743,35.06883025541583,12.497777036468507,True,False,False,False,False,True,0.0,1.0,26.422777777777778
1,65.73854192131631,12.91507416072002,73.84032073439255,290,57,49,0,33.885507197622246,26.422777777777775,30.516944444444444,24.60472222222222,43.245517796450095,40.18094373379461,17.763257366950068,36.79794309914024,15.534344072129942,35.99047394555039,13.204641945657436,False,False,False,True,False,True,0.0,1.0,21.92277777777778
1,27.89109601498268,32.31856357490888,36.491171692802325,795,99,36,0,31.43092452831508,33.50925468372152,60.23454622598384,17.664642075240433,28.543542904401832,36.82109671588898,7.6074734747584465,41.91768689150848,11.124272388669947,35.72050800778849,13.229018893002769,False,True,False,False,False,False,0.0,1.0,61.28635312129005
1,64.34159346727752,23.423081535502924,64.49463529242637,275,43,39,0,45.76973071970367,38.98568626897524,66.9883098430012,45.52311093563036,43.91888888888889,43.40110924160019,3.8272525453445296,49.58667320359771,10.403151322845412,44.77927528302683,15.304257048120984,True,False,False,False,False,True,0.0,1.0,31.034991049290717
1,73.9673127527661,13.225104375581472,85.22833803683329,723,78,25,0,40.54731174746086,36.77371912116256,55.148667226980365,52.28023691133138,56.71888888888888,42.837701073324354,7.477074288492349,42.54497474630923,8.579066309222233,41.69056511094199,11.739104023756514,True,False,False,False,True,False,0.2588190451025207,0.9659258262890684,60.895833333333336
1,60.29853689276179,10.52930909338446,65.17432032179366,329,95,31,0,47.28804338234461,9.278521790457988,45.895833333333336,55.148667226980365,38.98568626897524,27.77485546773329,19.025152491268365,32.29808471531147,14.453089969670634,36.960281618538886,11.314581154147644,False,False,False,True,False,True,0.2588190451025207,0.9659258262890684,26.86101716060567
1,59.05744010708436,10.422745331409176,33.23172686730579,587,49,8,0,29.17799973393721,58.53416666666666,47.28804338234461,40.54731174746086,29.15936951545854,38.84275364346491,17.05422393373373,35.67286357654174,14.872697604545056,35.385436257949905,12.481677478140536,False,False,True,False,False,False,0.2588190451025207,0.9659258262890684,22.99799772835423
1,66.61568061963354,12.696394403837862,45.1532728445163,359,38,8,0,14.986272827753632,37.99799772835423,58.53416666666666,26.19027777777778,36.26791622650125,32.17007620769067,15.136112787851532,35.50641492557779,14.877391336251357,35.17420318705948,12.361855613669208,True,False,False,False,False,False,0.2588190451025207,0.9659258262890684,27.784444444444446
1,32.29887257160898,26.25626799115475,74.72714481042122,616,59,12,0,22.784444444444446,43.525958066964165,28.81609452979088,9.278521790457988,20.405766689966505,27.09889177972074,14.750906760092992,29.54812788854076,10.249370137126482,34.612391862807115,12.613813430993329,False,False,False,False,False,False,0.2588190451025207,0.9659258262890684,36.729216932761666
1,63.53763201646496,17.81220815357137,68.05140461527145,464,40,2,0,41.72921693276167,14.986272827753632,29.17799973393721,26.75800123039729,42.57777777777778,26.49997806831991,13.75318717365206,31.70031495570256,11.360453718682766,35.50086895625692,12.31712532885498,True,False,False,False,True,False,0.2588190451025207,0.9659258262890684,51.70438351376831
1,57.18407428598535,18.70075381770632,76.35208776759788,776,32,34,0,16.704383513768313,22.784444444444446,37.99799772835423,47.28804338234461,32.611692325479986,27.0726816303248,13.051908118503848,29.62137891900774,12.945142555699404,34.42281086192319,12.793847809620717,False,False,False,False,True,False,0.2588190451025207,0.9659258262890684,49.09679477398967
1,36.57423949850919,20.40652498400188,50.7164696651143,803,15,33,0,52.11708199325237,15.304444444444446,41.72921693276167,28.81609452979088,36.77371912116256,30.27847177552856,19.342555272782217,33.06096842451756,16.56091712810511,33.6129680501404,13.706908119531905,False,False,True,False,True,False,0.2588190451025207,0.9659258262890684,58.645692881029944
1,74.38525783486621,16.719532454040102,32.98741519126255,147,25,14,0,51.70748558832965,53.64569288102995,15.304444444444446,43.525958066964165,45.895833333333336,38.85874467497171,23.95282126819577,34.56860822525014,20.030855233448783,33.11559850034632,15.004661582911318,False,True,False,False,False,True,0.2588190451025207,0.9659258262890684,25.765833333333333
1,40.24040846102141,15.282125939248443,55.874747470816615,522,91,32,0,49.452777777777776,17.44031381237124,51.70748558832965,49.09679477398967,47.28804338234461,35.68075275227189,16.46737697591454,40.84377922056017,16.46757347472484,35.067878701409114,15.614552704822412,False,True,False,False,False,False,0.2588190451025207,0.9659258262890684,46.84167045388755
1,52.328780542377146,18.52756784506145,47.35694546651778,151,48,18,0,28.64644025167581,49.452777777777776,60.54709814488237,23.41388888888889,33.359859985905395,44.980296161113706,14.620022927392316,42.17957785121023,16.760320799133943,35.95700579151799,15.63616962355389,True,False,False,False,False,False,0.2588190451025207,0.9659258262890684,27.827144023176366
1,61.40579349427061,25.832804360915265,88.09368305770462,881,21,30,0,42.4007124027267,32.827144023176366,49.452777777777776,11.223055555555558,29.17799973393721,49.85984040277864,21.74397385397505,47.42006828194618,16.785743157389255,37.15989745926687,16.87104530938393,False,False,True,False,False,False,0.2588190451025207,0.9659258262890684,29.81580898555032
